File ID,Topics
6681,[9]
6683,"[2, 5]"
6685,"[4, 6]"
6686,[6]
6687,[11]
6688,[6]
6689,[4]
6690,"[2, 5]"
6691,[10]
6692,"[2, 5]"
6693,"[4, 5]"
6694,[1]
6695,"[2, 5]"
6696,"[2, 5]"
6698,[2]
6699,[5]
6702,[5]
6703,[5]
6705,"[5, 11]"
6706,[10]
6707,[6]
6709,"[9, 11]"
6711,"[5, 10]"
6712,"[2, 5]"
6713,[5]
6714,[]
6715,[4]
6716,"[2, 6]"
6717,[10]
6719,"[4, 5, 6]"
6720,[5]
6721,"[2, 5]"
6722,"[5, 10]"
6723,"[5, 10]"
6724,"[4, 5, 6]"
6725,[10]
6726,"[4, 5]"
6727,"[1, 9]"
6728,[10]
6729,"[10, 11]"
6730,[10]
6731,[11]
6732,[]
6733,"[4, 6]"
6734,[10]
6735,[5]
6736,[6]
6737,[10]
6738,[10]
6739,"[5, 10]"
6740,[4]
6741,"[5, 6]"
6743,[2]
6744,[]
6745,"[3, 9]"
6746,"[6, 10]"
6747,[10]
6748,"[5, 10]"
6749,"[4, 6]"
6750,"[10, 11]"
6751,[9]
6752,"[1, 2]"
6754,[10]
6756,"[6, 10]"
6757,[10]
6758,[10]
6759,[]
6760,[6]
6763,"[10, 11]"
6764,"[5, 6, 10]"
6765,[5]
6767,"[4, 6]"
6768,[5]
6769,"[5, 6]"
6772,[10]
6774,"[2, 10]"
6775,[10]
6776,"[6, 10]"
6777,[]
6778,"[5, 10]"
6779,[9]
6780,[10]
6781,"[10, 11]"
6782,[6]
6783,[]
6785,"[5, 11]"
6788,"[10, 11]"
6789,[10]
6790,"[2, 10]"
6791,[]
6792,[10]
6793,[5]
6794,"[5, 11]"
6795,"[10, 11]"
6796,[10]
6797,"[10, 11]"
6798,"[10, 11]"
6799,[10]
6800,[6]
6801,[10]
6802,[8]
6803,"[5, 11]"
6805,"[10, 11]"
6807,"[6, 10]"
6808,[]
6809,"[2, 3]"
6810,"[5, 11]"
6811,"[2, 9]"
6812,"[2, 3]"
6814,"[10, 11]"
6815,[5]
6816,[5]
6817,[]
6818,"[10, 11]"
6819,"[1, 2]"
6820,"[10, 11]"
6821,[5]
6822,[10]
6823,"[2, 5]"
6824,"[9, 10]"
6825,"[6, 10]"
6826,"[3, 8]"
6827,"[5, 10]"
6828,"[5, 6]"
6829,[2]
6830,[10]
6831,"[4, 6]"
6833,[]
6834,[11]
6835,"[5, 6, 9]"
6837,[5]
6838,"[6, 10]"
6839,"[5, 10]"
6840,[10]
6842,[6]
6843,[6]
6844,[6]
6846,"[6, 10]"
6849,[5]
6850,[5]
6851,"[4, 6]"
6853,[10]
6854,"[2, 3]"
6855,[6]
6857,"[3, 8, 10]"
6858,[6]
6859,[6]
6861,"[5, 6]"
6863,[10]
6864,[8]
6865,[10]
6866,"[6, 10]"
6867,[10]
6868,[]
6869,[8]
6870,"[5, 9]"
6871,"[5, 11]"
6872,"[5, 10]"
6874,[9]
6875,"[3, 9]"
6876,"[10, 11]"
6877,[11]
6879,"[5, 6]"
6881,"[5, 10]"
6882,"[5, 10]"
6884,[6]
6885,"[5, 10]"
6887,[3]
6888,"[8, 10]"
6889,[9]
6891,"[5, 11]"
6893,[8]
6895,"[2, 5]"
6896,[5]
6897,"[5, 6]"
6898,"[5, 11]"
6899,"[5, 6]"
6900,"[4, 6]"
6901,[5]
6902,[11]
6903,"[10, 11]"
6904,"[2, 5]"
6906,"[6, 10]"
6910,[]
6911,[10]
6912,[10]
6913,"[5, 11]"
6914,"[10, 11]"
6915,"[10, 11]"
6916,"[2, 3]"
6917,[10]
6918,"[9, 11]"
6919,"[2, 5]"
6920,"[5, 10]"
6922,"[2, 4]"
6924,[5]
6926,[4]
6927,[2]
6928,[4]
6929,"[5, 8]"
6931,"[2, 10]"
6932,"[1, 9]"
6933,[10]
6934,[9]
6936,[10]
6937,"[1, 8]"
6938,[9]
6939,[6]
6941,[2]
6942,"[2, 10]"
6943,[9]
6944,[1]
6945,"[1, 9]"
6946,"[6, 10]"
6947,[9]
6948,[9]
6951,"[3, 5]"
6952,[10]
6953,"[5, 9]"
6954,"[3, 5]"
6955,"[1, 2]"
6956,[2]
6957,[10]
6959,"[2, 3]"
6960,"[10, 11]"
6961,[9]
6962,"[5, 11]"
6963,[1]
6964,[2]
6965,"[2, 3]"
6966,"[3, 10]"
6967,"[5, 9]"
6969,"[1, 9]"
6970,[1]
6972,[2]
6974,"[1, 2]"
6975,[1]
6976,"[10, 11]"
6977,"[10, 11]"
6978,"[10, 11]"
6979,"[10, 11]"
6981,"[10, 11]"
6982,[2]
6983,"[2, 3]"
6984,[2]
6985,[9]
6986,[10]
6987,"[6, 10, 11]"
6988,[10]
6990,[10]
6991,[10]
6992,"[5, 11]"
6993,"[2, 5]"
6994,"[6, 11]"
6995,"[10, 11]"
6996,"[10, 11]"
6997,[10]
6998,"[3, 11]"
6999,"[10, 11]"
7000,"[10, 11]"
7001,[10]
7002,"[10, 11]"
7003,"[5, 8]"
7004,"[4, 6]"
7005,"[2, 10]"
7006,"[9, 10]"
7007,[10]
7008,[10]
7009,"[1, 10]"
7010,"[10, 11]"
7011,"[10, 11]"
7012,"[1, 9]"
7013,[3]
7014,[10]
7015,[10]
7016,"[5, 6]"
7017,"[6, 11]"
7020,[5]
7022,"[5, 10]"
7023,"[10, 11]"
7024,"[10, 11]"
7025,"[10, 11]"
7028,[2]
7029,"[2, 4]"
7030,[10]
7031,[10]
7032,[4]
7033,"[5, 10]"
7035,[2]
7036,"[4, 10]"
7037,"[4, 6]"
7038,"[2, 5]"
7039,[2]
7041,[10]
7042,"[4, 10]"
7043,"[4, 10]"
7044,"[7, 10]"
7045,[9]
7046,"[4, 6]"
7047,[10]
7051,"[2, 10]"
7052,"[2, 4]"
7054,[10]
7055,"[5, 10]"
7056,"[4, 10]"
7057,[10]
7058,"[3, 9]"
7059,[10]
7060,"[3, 6]"
7061,[4]
7063,"[5, 10]"
7065,"[6, 10]"
7066,"[10, 11]"
7067,[8]
7071,[10]
7072,[10]
7073,"[8, 10]"
7075,"[2, 3]"
7076,"[4, 6]"
7077,[5]
7078,"[10, 11]"
7079,"[4, 5]"
7080,[10]
7081,"[10, 11]"
7082,"[10, 11]"
7084,[6]
7085,[10]
7087,[10]
7088,"[2, 5]"
7089,[2]
7090,[5]
7091,[6]
7092,"[10, 11]"
7093,"[10, 11]"
7094,[2]
7095,"[10, 11]"
7097,[10]
7098,[6]
7100,"[4, 6]"
7101,[10]
7103,"[10, 11]"
7104,"[2, 5]"
7105,[2]
7106,[5]
7107,[]
7109,[10]
7110,[]
7111,[6]
7112,"[5, 10]"
7113,"[1, 9]"
7114,"[2, 10]"
7115,"[2, 3]"
7116,[10]
7117,[10]
7119,"[10, 11]"
7120,"[3, 6]"
7124,"[10, 11]"
7125,"[10, 11]"
7126,"[10, 11]"
7127,[6]
7129,"[6, 11]"
7131,[6]
7132,"[5, 6, 11]"
7133,"[10, 11]"
7135,"[6, 10]"
7136,[10]
7137,[10]
7138,"[4, 6]"
7139,"[9, 10]"
7140,"[10, 11]"
7141,"[5, 6]"
7142,[6]
7143,[10]
7144,"[5, 10]"
7145,"[10, 11]"
7146,"[5, 6]"
7147,[10]
7148,[10]
7149,"[5, 9]"
7150,[5]
7151,"[2, 3]"
7152,"[6, 10]"
7153,"[2, 10]"
7154,[11]
7155,"[2, 10]"
7156,[4]
7158,"[6, 9]"
7159,"[6, 10]"
7160,[10]
7161,[10]
7162,"[10, 11]"
7163,[1]
7164,[5]
7165,[2]
7166,[6]
7167,"[4, 6]"
7168,"[4, 10]"
7169,"[5, 10]"
7170,[6]
7171,"[10, 11]"
7172,"[6, 10]"
7173,"[9, 10]"
7174,[5]
7175,[3]
7176,"[8, 10]"
7177,"[5, 11]"
7179,[5]
7180,[5]
7181,"[10, 11]"
7182,"[4, 10]"
7183,"[2, 5]"
7184,"[10, 11]"
7185,"[5, 6]"
7186,[5]
7187,"[2, 4]"
7188,"[10, 11]"
7189,"[2, 5]"
7190,"[3, 5]"
7191,[10]
7192,"[5, 11]"
7193,[6]
7194,"[5, 6]"
7195,[6]
7196,[5]
7197,[6]
7198,[6]
7199,[6]
7200,"[5, 6]"
7201,[10]
7202,[2]
7203,"[2, 3]"
7204,"[2, 10]"
7205,"[4, 5]"
7206,[2]
7207,"[3, 11]"
7208,"[10, 11]"
7209,"[2, 11]"
7210,[5]
7211,"[6, 10]"
7212,[10]
7213,[10]
7214,"[5, 10]"
7215,[10]
7216,"[2, 5]"
7217,[10]
7218,"[5, 10]"
7219,"[2, 3]"
7221,[10]
7222,"[2, 5]"
7223,[5]
7224,"[2, 3]"
7225,[10]
7226,[2]
7227,"[2, 9]"
7228,[10]
7229,[3]
7230,[5]
7231,"[10, 11]"
7232,"[10, 11]"
7233,[10]
7235,[10]
7236,"[3, 10]"
7237,"[2, 11]"
7238,"[6, 11]"
7239,[10]
7241,"[6, 11]"
7242,[1]
7243,[3]
7244,"[2, 11]"
7246,"[10, 11]"
7247,"[4, 5]"
7248,[2]
7249,[2]
7251,"[10, 11]"
7253,[11]
7254,[10]
7255,"[5, 10]"
7256,"[10, 11]"
7257,"[10, 11]"
7258,"[5, 11]"
7259,"[5, 11]"
7261,"[10, 11]"
7262,[11]
7263,"[5, 11]"
7266,"[10, 11]"
7267,"[5, 10]"
7269,"[10, 11]"
7270,"[6, 10]"
7271,"[2, 10]"
7272,"[2, 5]"
7273,[10]
7274,[10]
7275,"[5, 10]"
7276,[10]
7277,"[10, 11]"
7279,"[10, 11]"
7280,"[5, 10]"
7281,"[2, 10]"
7282,[10]
7283,"[10, 11]"
7284,[10]
7285,[10]
7286,"[10, 11]"
7287,"[7, 10]"
7288,"[10, 11]"
7289,[10]
7290,"[10, 11]"
7291,"[2, 3]"
7292,"[10, 11]"
7293,[10]
7294,[10]
7295,"[5, 11]"
7297,"[10, 11]"
7298,"[10, 11]"
7299,[10]
7300,"[4, 6]"
7301,"[10, 11]"
7302,[10]
7303,"[10, 11]"
7304,[10]
7305,[11]
7306,[10]
7307,"[9, 10]"
7309,"[10, 11]"
7310,"[10, 11]"
7311,"[9, 10]"
7313,"[8, 10]"
7314,[10]
7315,"[7, 10]"
7316,[10]
7318,"[10, 11]"
7319,[10]
7320,[10]
7321,"[2, 10]"
7322,[10]
7323,[5]
7324,"[1, 10]"
7325,[5]
7326,"[9, 10]"
7327,[10]
7328,[10]
7329,"[10, 11]"
7330,"[10, 11]"
7331,"[1, 2]"
7332,"[9, 10]"
7334,"[5, 11]"
7336,"[7, 10]"
7337,[2]
7340,[10]
7341,"[2, 10]"
7342,[2]
7343,"[2, 10]"
7344,[10]
7346,[10]
7347,"[10, 11]"
7348,[10]
7351,"[5, 6]"
7353,"[1, 9]"
7354,"[2, 5]"
7355,[9]
7356,"[5, 11]"
7357,"[10, 11]"
7358,"[2, 4]"
7359,"[10, 11]"
7360,[10]
7362,"[10, 11]"
7363,[10]
7364,"[9, 10]"
7365,"[2, 10]"
7366,"[10, 11]"
7367,"[5, 6]"
7368,[10]
7369,"[4, 10]"
7370,"[10, 11]"
7371,"[4, 11]"
7372,[5]
7373,"[5, 10]"
7374,[10]
7375,"[9, 10]"
7376,[10]
7378,[2]
7379,[10]
7380,"[9, 10]"
7381,[2]
7382,[10]
7384,[10]
7385,[10]
7386,"[6, 11]"
7387,"[10, 11]"
7389,"[2, 10]"
7390,"[5, 10]"
7392,[10]
7393,"[10, 11]"
7394,[2]
7395,"[5, 6]"
7396,[10]
7397,"[5, 10]"
7398,[10]
7399,"[10, 11]"
7400,[10]
7401,"[6, 11]"
7402,[2]
7403,"[10, 11]"
7405,[10]
7407,[5]
7408,[10]
7409,[10]
7410,[10]
7411,"[9, 10]"
7412,"[8, 10]"
7413,"[2, 5]"
7414,[10]
7415,"[5, 6, 11]"
7418,[10]
7419,[2]
7420,"[10, 11]"
7421,"[2, 3]"
7422,"[4, 10]"
7424,"[2, 10]"
7425,"[9, 10]"
7426,[10]
7427,"[6, 11]"
7428,"[10, 11]"
7429,"[10, 11]"
7430,"[10, 11]"
7431,"[10, 11]"
7432,[10]
7435,"[2, 10]"
7436,[10]
7438,"[6, 11]"
7439,"[10, 11]"
7441,"[6, 10]"
7442,"[6, 11]"
7443,[6]
7444,[10]
7445,"[8, 10]"
7446,[10]
7447,[11]
7449,[10]
7451,"[10, 11]"
7452,"[2, 5]"
7456,[9]
7457,[10]
7458,[10]
7460,[3]
7461,[6]
7462,[10]
7463,"[2, 5]"
7464,[]
7465,"[1, 3]"
7467,"[2, 3]"
7468,[10]
7469,[10]
7470,"[3, 10]"
7471,[5]
7472,[10]
7473,[10]
7474,"[2, 3, 5]"
7476,"[2, 4]"
7477,"[5, 9]"
7478,"[6, 11]"
7479,[10]
7481,[11]
7485,[5]
7487,"[10, 11]"
7488,"[2, 10]"
7489,"[8, 10]"
7491,"[5, 10]"
7492,"[10, 11]"
7493,[6]
7494,"[6, 11]"
7495,[4]
7497,"[10, 11]"
7498,"[10, 11]"
7501,[6]
7502,"[2, 6]"
7503,"[2, 5]"
7505,"[8, 10]"
7506,"[10, 11]"
7507,[2]
7508,[]
7509,"[10, 11]"
7510,"[2, 3]"
7511,[10]
7512,[2]
7514,"[10, 11]"
7516,"[10, 11]"
7517,"[10, 11]"
7518,"[10, 11]"
7520,"[6, 11]"
7521,"[10, 11]"
7522,[10]
7523,"[4, 6]"
7524,[3]
7525,[5]
7526,"[10, 11]"
7527,[]
7529,"[2, 3]"
7531,"[4, 10]"
7532,"[4, 10]"
7533,"[5, 6]"
7534,[10]
7535,[10]
7536,"[10, 11]"
7540,"[2, 10]"
7541,"[5, 10]"
7542,"[10, 11]"
7543,[11]
7544,"[2, 10]"
7545,[10]
7546,[2]
7548,[6]
7549,[10]
7550,[10]
7552,"[8, 10]"
7553,[10]
7555,[10]
7557,"[10, 11]"
7558,"[10, 11]"
7559,"[2, 3]"
7560,[10]
7561,"[10, 11]"
7562,"[10, 11]"
7563,[5]
7565,"[10, 11]"
7566,"[4, 6]"
7567,"[10, 11]"
7569,"[10, 11]"
7570,"[10, 11]"
7571,"[4, 10]"
7572,[10]
7573,"[6, 10]"
7574,"[1, 2]"
7575,"[10, 11]"
7577,[10]
7578,"[10, 11]"
7582,"[2, 10]"
7583,[10]
7584,[10]
7586,"[10, 11]"
7587,"[8, 10]"
7588,[2]
7589,[10]
7590,"[8, 11]"
7591,"[2, 3]"
7592,"[4, 10]"
7593,"[2, 9]"
7595,"[9, 10]"
7596,"[10, 11]"
7597,"[3, 5]"
7598,"[1, 2]"
7599,[10]
7600,"[4, 6]"
7601,"[3, 4]"
7603,"[1, 10]"
7604,"[2, 10]"
7605,"[3, 5]"
7606,"[10, 11]"
7608,"[5, 10]"
7609,[10]
7610,[10]
7611,"[3, 9]"
7612,"[3, 5]"
7613,"[2, 10]"
7614,[10]
7616,[10]
7617,"[2, 10]"
7618,[4]
7619,[10]
7620,"[2, 10]"
7621,[3]
7622,"[3, 4]"
7623,"[2, 10]"
7624,[10]
7625,[10]
7626,[10]
7628,"[6, 11]"
7629,"[2, 5]"
7630,"[10, 11]"
7631,[10]
7632,"[2, 10]"
7633,"[10, 11]"
7634,"[4, 10, 11]"
7635,[10]
7637,"[5, 8]"
7638,"[2, 5]"
7639,"[9, 10]"
7640,"[2, 3]"
7641,[6]
7642,"[10, 11]"
7643,"[9, 10]"
7644,[3]
7645,[10]
7646,"[5, 6]"
7647,"[10, 11]"
7648,"[10, 11]"
7650,"[5, 9]"
7651,[10]
7652,"[5, 11]"
7653,[10]
7654,[2]
7655,"[4, 5]"
7656,[11]
7657,[10]
7658,[1]
7659,"[10, 11]"
7660,"[10, 11]"
7661,"[10, 11]"
7662,"[3, 10]"
7663,[10]
7664,"[9, 10]"
7665,[10]
7666,"[10, 11]"
7667,[10]
7668,[4]
7669,[6]
7670,[10]
7671,[10]
7672,[10]
7673,[10]
7674,[]
7675,"[10, 11]"
7676,[10]
7677,[4]
7678,[10]
7679,"[10, 11]"
7680,"[5, 9]"
7681,"[10, 11]"
7683,[9]
7684,"[2, 5]"
7685,"[2, 5]"
7686,[1]
7687,[10]
7688,[10]
7689,[11]
7690,"[10, 11]"
7692,"[2, 9]"
7693,[10]
7694,[1]
7695,[10]
7696,[10]
7697,[10]
7698,[10]
7699,"[10, 11]"
7700,"[9, 10]"
7701,[10]
7702,[10]
7703,[10]
7704,"[1, 10]"
7705,[2]
7707,[10]
7711,"[5, 6]"
7713,[2]
7714,[2]
7716,[10]
7717,"[2, 11]"
7718,"[10, 11]"
7719,[10]
7721,[9]
7722,"[10, 11]"
7723,[10]
7726,"[10, 11]"
7730,[6]
7731,[9]
7733,"[2, 10]"
7734,[10]
7735,"[2, 5]"
7736,"[2, 5]"
7737,[]
7738,[11]
7739,[10]
7740,"[1, 2]"
7741,[2]
7742,[2]
7743,"[2, 11]"
7744,"[2, 11]"
7745,"[10, 11]"
7746,[10]
7747,[10]
7748,"[10, 11]"
7749,[2]
7750,[10]
7751,[10]
7752,"[10, 11]"
7753,"[2, 3]"
7754,"[3, 5]"
7755,"[5, 10]"
7756,[10]
7758,"[10, 11]"
7759,"[10, 11]"
7760,"[10, 11]"
7761,[10]
7762,[10]
7763,"[10, 11]"
7764,"[5, 11]"
7766,"[1, 9]"
7767,"[6, 10]"
7768,[10]
7769,[10]
7770,[10]
7771,[10]
7772,[2]
7773,"[7, 10]"
7774,[5]
7775,"[10, 11]"
7776,"[2, 5]"
7777,"[4, 6]"
7778,"[5, 10]"
7779,[10]
7780,"[9, 10]"
7781,"[2, 5]"
7783,[10]
7784,[10]
7785,"[2, 5]"
7786,"[2, 9]"
7788,[3]
7790,"[2, 9]"
7791,"[5, 9]"
7792,"[2, 9]"
7793,[2]
7795,[3]
7797,"[10, 11]"
7798,"[6, 10]"
7799,"[9, 10]"
7801,"[5, 10]"
7802,"[2, 3]"
7804,[]
7805,[2]
7807,"[1, 2]"
7808,[10]
7812,"[2, 9]"
7813,"[2, 9]"
7814,"[1, 2]"
7817,[2]
7818,[2]
7820,"[3, 9]"
7821,[10]
7822,"[3, 5]"
7823,"[6, 10]"
7825,"[5, 6]"
7826,[]
7827,[2]
7828,[10]
7829,"[2, 5]"
7830,"[10, 11]"
7831,[10]
7832,"[10, 11]"
7834,[7]
7836,"[2, 9]"
7837,[1]
7838,"[10, 11]"
7839,[10]
7840,[10]
7841,"[3, 5]"
7843,"[6, 11]"
7844,[10]
7846,"[5, 9]"
7847,"[10, 11]"
7848,"[4, 5, 10]"
7849,"[10, 11]"
7851,[10]
7852,"[2, 8]"
7855,[9]
7856,"[3, 10]"
7857,[10]
7858,[11]
7859,"[10, 11]"
7860,"[6, 9]"
7861,"[10, 11]"
7862,"[3, 5]"
7863,[10]
7866,"[10, 11]"
7867,"[5, 6]"
7868,[10]
7869,"[4, 6]"
7870,"[10, 11]"
7871,"[5, 10]"
7874,"[5, 10]"
7875,[]
7876,"[10, 11]"
7877,"[10, 11]"
7878,[10]
7880,[10]
7881,"[10, 11]"
7882,"[10, 11]"
7883,"[9, 10]"
7884,[10]
7886,[10]
7887,[11]
7888,[10]
7889,[10]
7890,[2]
7891,[10]
7892,"[6, 10]"
7893,[10]
7894,"[2, 5]"
7895,"[10, 11]"
7896,"[10, 11]"
7898,"[4, 5]"
7899,"[3, 10]"
7900,"[6, 10]"
7901,"[4, 10]"
7902,"[10, 11]"
7903,"[2, 9]"
7904,[3]
7905,[10]
7906,[10]
7907,"[9, 10]"
7908,[3]
7909,"[3, 5]"
7910,"[9, 10]"
7911,"[5, 11]"
7913,[9]
7914,"[9, 10]"
7916,[10]
7917,"[9, 10]"
7918,"[4, 5]"
7920,"[10, 11]"
7921,[11]
7923,"[10, 11]"
7925,"[4, 9]"
7927,[5]
7928,"[10, 11]"
7929,[9]
7930,"[6, 11]"
7931,"[9, 11]"
7932,[10]
7933,[5]
7934,"[10, 11]"
7935,[3]
7936,[]
7937,[5]
7938,[10]
7939,[5]
7941,"[6, 11]"
7942,"[10, 11]"
7943,"[10, 11]"
7944,"[5, 6]"
7945,[6]
7946,"[10, 11]"
7948,"[9, 10]"
7949,"[2, 9]"
7950,"[10, 11]"
7951,"[10, 11]"
7952,[5]
7953,"[10, 11]"
7954,"[10, 11]"
7957,"[10, 11]"
7959,"[5, 10]"
7961,[10]
7962,[10]
7963,[1]
7964,"[10, 11]"
7965,"[5, 10]"
7966,"[5, 6, 10]"
7967,"[5, 10]"
7969,[10]
7972,"[7, 9]"
7973,"[10, 11]"
7974,[11]
7975,[10]
7979,[10]
7980,"[2, 9]"
7981,"[2, 9]"
7982,[2]
7983,"[2, 9]"
7984,[2]
7985,"[5, 10]"
7986,[8]
7987,"[2, 3]"
7988,"[10, 11]"
7989,[8]
7990,[9]
7991,[10]
7992,"[2, 10]"
7993,[10]
7996,"[3, 5]"
7997,[2]
7998,[2]
7999,"[2, 11]"
8000,"[2, 3]"
8001,[11]
8002,[11]
8003,[11]
8005,[10]
8008,[10]
8009,[2]
8011,[10]
8012,"[3, 6]"
8013,"[9, 10]"
8014,"[2, 10]"
8015,[9]
8017,"[10, 11]"
8018,[11]
8019,[10]
8020,"[3, 5]"
8021,[2]
8022,"[10, 11]"
8024,[10]
8025,"[10, 11]"
8026,[7]
8027,"[2, 4]"
8028,"[4, 10]"
8029,[10]
8031,"[10, 11]"
8032,[10]
8035,"[5, 11]"
8036,"[5, 10]"
8037,"[2, 11]"
8038,"[5, 6]"
8039,[10]
8041,"[2, 10]"
8042,"[2, 5]"
8043,"[10, 11]"
8044,"[2, 3]"
8045,[10]
8046,"[3, 6]"
8050,[2]
8051,[10]
8052,[11]
8053,[10]
8054,[10]
8055,[10]
8056,"[10, 11]"
8057,"[10, 11]"
8058,"[7, 10]"
8059,[10]
8060,"[2, 3]"
8061,[10]
8062,[10]
8063,[10]
8064,[10]
8066,"[5, 6]"
8067,"[2, 10]"
8068,[10]
8069,"[5, 10]"
8070,"[7, 10]"
8072,[10]
8073,[10]
8075,[2]
8076,[10]
8077,[6]
8078,"[1, 10]"
8079,[2]
8080,"[6, 10]"
8081,[1]
8082,[10]
8083,[10]
8084,[10]
8085,"[2, 6]"
8086,[10]
8087,"[5, 10]"
8090,"[3, 9]"
8091,[6]
8092,[10]
8093,"[2, 10]"
8094,"[1, 9]"
8095,"[10, 11]"
8096,"[2, 6]"
8097,"[10, 11]"
8100,"[7, 11]"
8102,[10]
8103,"[5, 11]"
8104,[11]
8105,[6]
8106,"[1, 2]"
8107,[6]
8108,"[2, 4]"
8109,"[2, 3]"
8110,"[4, 6]"
8111,[2]
8112,[10]
8114,[10]
8115,[10]
8116,[6]
8117,[10]
8118,"[6, 11]"
8120,[2]
8121,"[5, 9]"
8122,"[9, 11]"
8124,"[7, 8, 9]"
8126,"[3, 5]"
8127,"[3, 5]"
8128,"[10, 11]"
8129,[10]
8130,"[6, 10]"
8132,"[9, 10]"
8133,[10]
8134,[5]
8136,[1]
8137,"[2, 9]"
8139,[10]
8140,"[10, 11]"
8141,[10]
8142,[1]
8143,[3]
8144,[6]
8145,[5]
8146,[7]
8148,"[10, 11]"
8149,"[10, 11]"
8150,"[10, 11]"
8151,"[5, 10]"
8152,"[2, 10]"
8155,[10]
8156,[3]
8157,[10]
8158,[10]
8159,[6]
8160,"[1, 2]"
8162,"[5, 10]"
8164,"[2, 9]"
8165,"[4, 9, 10]"
8166,[10]
8167,"[10, 11]"
8168,[10]
8169,[9]
8170,[9]
8171,[10]
8173,[10]
8174,"[4, 6]"
8175,"[8, 10]"
8176,"[3, 10]"
8177,[10]
8178,[10]
8179,"[2, 5]"
8180,"[10, 11]"
8182,"[1, 2]"
8183,"[9, 10]"
8184,[4]
8185,"[10, 11]"
8186,"[10, 11]"
8187,[1]
8189,[5]
8190,"[2, 9]"
8193,"[2, 9]"
8194,[9]
8197,[10]
8198,"[1, 9]"
8199,[2]
8200,"[10, 11]"
8201,[10]
8202,[10]
8203,"[7, 10]"
8204,"[5, 10]"
8206,"[4, 10]"
8207,[10]
8208,"[10, 11]"
8209,[]
8210,"[4, 6]"
8211,"[5, 6]"
8212,"[5, 9]"
8214,"[3, 10]"
8215,[10]
8216,"[2, 9]"
8217,"[6, 10]"
8218,"[2, 9]"
8220,"[5, 6]"
8221,"[2, 9]"
8222,[6]
8223,"[6, 10]"
8225,"[10, 11]"
8226,[10]
8227,"[5, 10]"
8230,"[3, 5]"
8231,[10]
8232,"[10, 11]"
8233,"[1, 2]"
8234,[10]
8235,[10]
8237,"[10, 11]"
8238,"[1, 2]"
8239,"[5, 11]"
8244,"[1, 2]"
8245,[2]
8247,"[6, 11]"
8248,"[5, 11]"
8249,[10]
8250,[3]
8251,[10]
8252,[9]
8253,"[4, 5]"
8254,"[5, 11]"
8257,[3]
8258,[5]
8259,[9]
8261,"[4, 10]"
8262,"[5, 10]"
8264,[11]
8266,[10]
8267,"[6, 10]"
8269,"[6, 10]"
8271,[5]
8272,"[5, 10]"
8273,"[4, 5]"
8274,[6]
8275,"[2, 10]"
8276,[10]
8277,[10]
8278,[10]
8281,[2]
8283,"[5, 11]"
8284,[5]
8287,[]
8288,[9]
8289,"[9, 10]"
8290,"[8, 10]"
8291,"[10, 11]"
8293,[3]
8294,"[1, 2]"
8295,"[2, 10]"
8296,[2]
8298,[1]
8299,[10]
8300,[1]
8301,[10]
8302,[6]
8303,"[1, 2]"
8304,[9]
8305,[10]
8307,"[2, 9]"
8308,"[3, 6]"
8309,"[5, 10]"
8310,[2]
8311,"[2, 5]"
8312,[5]
8314,"[10, 11]"
8315,"[2, 3]"
8316,"[5, 11]"
8317,[5]
8319,[10]
8320,[5]
8321,[10]
8322,"[6, 10]"
8323,"[10, 11]"
8324,"[10, 11]"
8328,"[5, 10]"
8330,[10]
8332,"[7, 10]"
8333,[10]
8334,"[2, 3]"
8335,[4]
8336,"[10, 11]"
8337,[9]
8338,"[2, 10]"
8340,"[8, 10]"
8342,"[10, 11]"
8343,"[2, 6]"
8344,"[1, 9]"
8345,"[3, 8]"
8347,[10]
8348,[10]
8349,[2]
8350,"[10, 11]"
8351,"[2, 9]"
8352,[9]
8353,"[10, 11]"
8354,"[10, 11]"
8355,"[2, 3]"
8358,"[2, 9]"
8359,"[5, 6]"
8360,[10]
8361,"[2, 9]"
8362,"[6, 11]"
8364,[7]
8365,"[10, 11]"
8366,[10]
8367,[4]
8369,[4]
8370,"[6, 10]"
8371,"[5, 9]"
8372,"[9, 10]"
8373,"[7, 10]"
8374,"[2, 4]"
8376,"[6, 9]"
8377,[9]
8378,[3]
8382,"[5, 10]"
8383,[9]
8384,"[4, 6]"
8385,"[2, 10]"
8386,"[5, 6]"
8389,"[6, 11]"
8391,[]
8392,[5]
8393,"[2, 3]"
8395,"[4, 6]"
8396,[1]
8397,"[4, 10]"
8401,"[5, 10]"
8402,"[10, 11]"
8403,"[1, 7]"
8404,"[5, 9]"
8405,"[5, 11]"
8406,[10]
8407,"[2, 4]"
8408,[2]
8409,[]
8410,[9]
8411,"[2, 3]"
8412,[10]
8413,"[10, 11]"
8414,"[3, 9]"
8415,"[3, 6]"
8416,"[3, 8]"
8418,"[9, 10]"
8419,"[5, 11]"
8420,[10]
8422,"[5, 11]"
8423,"[2, 3]"
8425,[6]
8426,[9]
8427,[9]
8428,[10]
8429,"[2, 4]"
8430,"[10, 11]"
8431,[10]
8432,[]
8433,[5]
8434,"[2, 4]"
8435,"[4, 7]"
8437,[5]
8439,"[5, 7]"
8440,[10]
8441,"[5, 7]"
8443,[]
8444,"[5, 6]"
8445,"[4, 9]"
8446,[5]
8447,[10]
8448,[9]
8449,"[7, 11]"
8450,"[4, 6]"
8452,[]
8453,"[3, 5]"
